sito,email,stato
https://www.albistrot.it/,info.albistrot@gmail.com,statico
https://www.agriturismolacascina.it/,,timeout
https://www.facebook.com/al50cafe/,,nessuna-email
https://www.baratello.it/,,nessuna-email
https://www.borducan.com/,,nessuna-email
https://m.facebook.com/pages/category/Pizza-Place/Al-27-Ristorante-Pizzeria-Ristoranti-E-Pizzerie-105052499570429/,,nessuna-email
https://www.alchioscobar.it/,sebasas@arubapec.it,render
http://instagram.com/al60bistro,,nessuna-email
https://www.alfrateosteria.it/,info@alfrateosteria.it,statico
https://linktr.ee/ALMAGNAMAGNA,contact@gdprlocal.com,statico
https://linktr.ee/ALMAGNAMAGNA,dpo.support@gdprlocal.com,statico
https://linktr.ee/ALMAGNAMAGNA,online@www.aaa.com,statico
https://linktr.ee/ALMAGNAMAGNA,only@savagex.com,statico
https://linktr.ee/ALMAGNAMAGNA,only@www.gobble.com,statico
https://linktr.ee/ALMAGNAMAGNA,privacy@linktr.ee,statico
https://almonastero.it/,info@almonastero.it,statico
https://www.almagoristorante.com/,info@ristorantealmago.com,statico
https://www.alglicine.it/,trattoriaalglicine@gmail.com,statico
https://laselva-agriturismo.it/,,timeout
https://cantinoneluino.com/,,nessuna-email
https://www.facebook.com/pizzeriaalboccaccio,,nessuna-email
http://linktr.ee/almorsopalaromana,online@www.aaa.com,statico
http://linktr.ee/almorsopalaromana,only@savagex.com,statico
http://linktr.ee/almorsopalaromana,only@www.gobble.com,statico
http://www.alborgoantico.info/,,nessuna-email
https://www.corbara-adda.com/,addacorbara@gmail.com,render
https://algarghet.it/,info@algarghet.it,render
https://www.almadinabar.com/,info@almadinabar.com,render
http://www.alnostrobar.eatbu.com/,,irraggiungibile
http://noodlebarmilano.com/,noodlebarmilano@gmail.com,render
https://scavazzinisilvia.wixsite.com/alpedrieu,scavazzinisilvia@gmail.com,statico
https://www.facebook.com/dopolavoro.crespidadda/,,nessuna-email
http://www.facebook.com/Pizzeria.Al.Castelletto,,nessuna-email
https://pizzeriagambero.it/,,nessuna-email
https://almozzo.com/,celpichi@pec.it,statico
https://www.algiardinodaadryegabry.it/,info@daadryegabry.it,statico
https://www.ristorantealmattarello.it/,,nessuna-email
http://www.alless.it/,,nessuna-email
https://al-ritrovo-paullo.eatbu.com/,alritrovopaullo@gmail.com,statico
https://al-ritrovo-paullo.eatbu.com/,napolitanoluca10@gmail.com,statico
https://www.almatarel.it/,,nessuna-email
https://www.instagram.com/pizzeria_algodereccio/,,nessuna-email
https://www.alpanciotto.it/,info@juiceito.com,statico
https://alpadellone.it/,alpadellone@gmail.com,render
https://url.velocissimo.app/so/944,server@service.web-app.it,statico
https://www.alposticino.it/,noreply@nowhere.com,statico
https://alcaminetto-monza.com/,,timeout
https://www.alcanevone.it/,,irraggiungibile
https://www.alcantinone.it/,,irraggiungibile
https://www.alconvivio.it/,,irraggiungibile
https://m.facebook.com/almazzinibar/,,nessuna-email
https://alvignoli.weebly.com/,alvignoli2025@gmail.com,statico
https://alnoor.it/,ristorante@alnoor.it,statico
http://www.alvecchioporco.it/home.php,info@alvecchioporco.it,statico
https://www.alsottobosco.org/,,nessuna-email
https://conteugolino.it/,,timeout
https://www.altaglieredinese.com/,altaglieredinese@gmail.com,render
https://www.altaglieredinese.com/,info@altaglieredinese.com,render
http://www.albergotrere.it/,info@albergotrere.it,statico
https://www.ristorantealmolosulladda.com/,info@ristorante-almolo13.com,render
https://www.ristorantealmolosulladda.com/,info@ristorantealmolosulladda.com,render
https://www.alfrescomilano.it/,,timeout
https://www.facebook.com/Al-Portico-dei-Pensieri-Antico-posto-di-ristoro-con-pizza-e-griglia-1432699823711041/,,nessuna-email
https://al-tino.it/,ristorantealtino@gmail.com,statico
https://www.facebook.com/pages/Paradiso-Della-Pizza/163805353634795,,nessuna-email
https://www.facebook.com/alpeperoncinocuggiono,,nessuna-email
https://m.facebook.com/ristorantepizzeriaalporticopiazzaovideo/,,nessuna-email
https://www.allubcafe.it/,info@allubcafe.it,statico
https://www.pizzeriaalpresidente.it/,,nessuna-email
https://www.albergodeilaghi.com/,info@albergodeilaghi.com,statico
https://www.trattoriapizzeria76.com/,ristorantepizzeria76@gmail.com,render
https://aldivinobistrobar.com/,divinobistrobar@gmail.com,statico
https://www.albergoristoranteilgriso.it/,ilgriso@giallo.it,statico
https://www.albergoristoranteilgriso.it/,lgriso@giallo.it,statico
https://www.albergofortecherle.it/,albergofortecherle@gmail.com,statico
https://www.albergofortecherle.it/,cherle@gmail.com,statico
https://www.facebook.com/alpostogiustobruzzano/,,nessuna-email
https://www.ristorantealadino.it/,info@ristorantealadino.it,statico
https://www.facebook.com/Al-QuintoQuarto-636420983458375/,,nessuna-email
https://www.facebook.com/AlSolitoPostoInzago/,,nessuna-email
https://www.facebook.com/AlVecchioFornooo,,nessuna-email
https://www.vicolino.it/,,nessuna-email
https://www.albertomilano.it/,corrias@legalmail.it,statico
https://www.albertomilano.it/,info@albertomilano.it,statico
https://www.alchimia-milano.com/,12fps12@gmail.com,statico
https://www.alchimia-milano.com/,alchimiaristorante@gmail.com,statico
https://www.alchimia-milano.com/,utente@dominio.com,statico
https://itplaces.me/al-trancio-759903-it,contact@bizsite.link,statico
https://www.sanroccoristhotel.it/,info@sanroccoristhotel.it,statico
https://www.sanroccoristhotel.it/,sanroccoristhotel1913@gmail.com,statico
https://bettolafiorentina.it/,bettolafiorentina@gmail.com,statico
https://www.pizzeria-alabama.com/,,nessuna-email
https://www.alibicocktailbar.it/,alibi.castiglione@gmail.com,statico
https://albagastronomia.it/,,nessuna-email
http://www.albergoalduca.com/,,nessuna-email
https://www.instagram.com/al_tredici13/,,nessuna-email
https://www.hotelalessi.com/,info@hotelalessidesenzano.com,statico
http://www.hotelquadrifoglio.it/,hotelristorante.pec@legalmail.it,render
http://www.hotelquadrifoglio.it/,info@demolink.org,render
http://www.hotelquadrifoglio.it/,info@hotelquadrifoglio.it,render
https://allangolo.shop/,allangolo.shop@gmail.com,statico
https://www.instagram.com/alsestogusto,,nessuna-email
https://www.alsantagiulia.it/,,irraggiungibile
http://www.alescoffee.com/,iodice.antonucci@gmail.com,render
http://www.alescoffee.com/,la-tua-email@esempio.it,render
https://www.alma-66.com/,info@alma-66.com,statico
https://albertonemilano.com/,,nessuna-email
https://innovalabitaly.wixsite.com/ali-baba-ristorante,,nessuna-email
https://www.allbluerestaurant.it/,restaurant.allblue@gmail.com,render
https://www.allagoccia.com/,dropseventi@gmail.com,render
https://albergoristorantevalledoro.it/,,irraggiungibile
https://www.aldoemaria.it/,,nessuna-email
https://sanmichelealbergoristorante.it/,,nessuna-email
http://www.albergotorre.it/,info@albergotorre.it,render
https://www.allegricaffe.com/allegri-caffe-villa-carcina/,info@la-capsuleria.com,statico
https://www.allegricaffe.com/allegri-caffe-villa-carcina/,info@lacapsuleria.com,statico
https://www.allegricaffe.com/allegri-caffe-villa-carcina/,info@lacapsuleria.it,statico
https://www.allegricaffe.com/allegri-caffe-villa-carcina/,lacapsuleriasrl@pec.it,statico
https://pizzeriaalibaba.wordpress.com/,,nessuna-email
https://pizzerie.romanticapizza.it/romantica-mazzano-ba37e00c67d4,,nessuna-email
https://www.alexpub.it/,,nessuna-email
https://bitlocal.it/ales/,,nessuna-email
https://www.facebook.com/Alexanderclub.official/,,nessuna-email
https://www.alkimiafoodedrink.it/,,nessuna-email
https://www.allacucinadellelanghe.com/,,nessuna-email
http://www.linktr.ee/amarcordpiadineria,contact@gdprlocal.com,statico
http://www.linktr.ee/amarcordpiadineria,dpo.support@gdprlocal.com,statico
http://www.linktr.ee/amarcordpiadineria,info@amarcordpiadineria.it,statico
http://www.linktr.ee/amarcordpiadineria,online@www.aaa.com,statico
http://www.linktr.ee/amarcordpiadineria,only@savagex.com,statico
http://www.linktr.ee/amarcordpiadineria,only@www.gobble.com,statico
http://www.linktr.ee/amarcordpiadineria,privacy@linktr.ee,statico
https://m.facebook.com/alisfocacceria/,,nessuna-email
https://pizzeriaalibaba.it/,,irraggiungibile
https://www.alteregobar.it/,,nessuna-email
https://ristoranteamalfitana.it/,romano.samir@yahoo.it,render
https://www.ambarrestaurant.it/,-@ambarrestaurant.it,statico
https://www.ambarrestaurant.it/,info@ambarestaurant.it,statico
https://www.ambarrestaurant.it/,info@ambarrestaurant.it,statico
https://www.amalepizzeria.com/,prenotazioniamale@gmail.com,statico
https://www.amantebrescia.it/,amantebrescia@gmail.com,statico
https://www.amantebrescia.it/,j-msnc@legalmail.it,statico
https://linktr.ee/Manhattanamericanbar,contact@gdprlocal.com,statico
https://linktr.ee/Manhattanamericanbar,dpo.support@gdprlocal.com,statico
https://linktr.ee/Manhattanamericanbar,online@www.aaa.com,statico
https://linktr.ee/Manhattanamericanbar,only@savagex.com,statico
https://linktr.ee/Manhattanamericanbar,only@www.gobble.com,statico
https://linktr.ee/Manhattanamericanbar,privacy@linktr.ee,statico
https://www.americagraffiti.it/it/ristoranti/dettaglio-ristorante/ag_milano-san-siro,dpo@cigierre.com,statico
https://www.americagraffiti.it/it/ristoranti/dettaglio-ristorante/ag_milano-san-siro,milanosansiro@americagraffiti.it,statico
https://www.americagraffiti.it/,dpo@cigierre.com,statico
https://www.pizzeriaallatoscana.it/,,nessuna-email
https://www.ristorantealzaia26.com/,,nessuna-email
https://www.altamareagarlasco.it/,,nessuna-email
https://www.facebook.com/Alternative-Caf%C3%A8-1597302847196472/,,nessuna-email
https://linktr.ee/Amirarestaurant,online@www.aaa.com,statico
https://linktr.ee/Amirarestaurant,only@savagex.com,statico
https://linktr.ee/Amirarestaurant,only@www.gobble.com,statico
https://www.altrove-vg.it/,,nessuna-email
https://www.loftamericanbar.it/,loft.americanbar@virgilio.it,statico
https://www.ammopizzanapoletana.it/,info@ndiscovered.com,statico
https://www.allapinsanonsicomanda.com/,,timeout
https://www.ammosushi.it/,sushiammobollate@gmail.com,statico
https://www.facebook.com/alohapoketakeaway,,timeout
https://www.instagram.com/altoke.official,,timeout
https://ambrosiabistrot.it/,ambrosiamonza@gmail.com,render
https://it-it.facebook.com/AltroveMonza/,,nessuna-email
https://linktr.ee/amuni_milano,contact@gdprlocal.com,statico
https://linktr.ee/amuni_milano,dpo.support@gdprlocal.com,statico
https://linktr.ee/amuni_milano,info@amunimilano.it,statico
https://linktr.ee/amuni_milano,online@www.aaa.com,statico
https://linktr.ee/amuni_milano,only@savagex.com,statico
https://linktr.ee/amuni_milano,only@www.gobble.com,statico
https://linktr.ee/amuni_milano,privacy@linktr.ee,statico
https://www.instagram.com/aluurafocacceria,,nessuna-email
https://www.instagram.com/amaramen.vigevano,,nessuna-email
https://www.ammuinapizzerianapoletana.com/,ammuinapizzerianapoletana@gmail.com,statico
https://www.ammuinapizzerianapoletana.com/,contatto@esempio.it,statico
http://www.ristoranteandry.com/,andryrestaurant@gmail.com,statico
https://www.enricobartolini.net/i-ristoranti/milano-verticale,info@furoregrandhotel.com,statico
https://www.enricobartolini.net/i-ristoranti/milano-verticale,info@santuffizio.com,statico
https://www.enricobartolini.net/i-ristoranti/milano-verticale,prenotazioni@ristoranteanima.com,statico
https://www.amamiristorante.com/,amamimilano@gmail.com,statico
https://www.instagram.com/ambroginogelateriacantu,,nessuna-email
http://www.instagram.com/pubamandla,,nessuna-email
https://www.ambree.it/ambree-by-night-aperitivo-eventi-agrate-brianza/,info@ambree.it,statico
https://www.ambree.it/ambree-by-night-aperitivo-eventi-agrate-brianza/,ristorante@ambree.it,statico
https://www.amorepinsa.com/,,nessuna-email
https://www.americanroad.it/,,nessuna-email
https://amysushi.it/,amysushisrl@legalmail.it,render
https://www.amiramen.it/,info@amiramen.it,statico
https://facebook.com/pages/category/Pizza-Place/Pizzeria-dasporto-Amici-Miei-Milanino--100783091698460/,,nessuna-email
https://amoblu.it/,info@amoblu.it,statico
https://ristoranteampere57.it/,,nessuna-email
https://www.angolo7b.it/,info@angolo7b.it,statico
https://www.instagram.com/ammare_bistrotdipuglia/,,nessuna-email
https://www.animaefuoco.com/,,nessuna-email
https://amandusristorante.com/,,irraggiungibile
https://www.aneti.it/,info@osteriaaneti.it,render
https://www.anticanapolicarugate.com/,antica.napoli@libero.it,statico
https://m.facebook.com/Amys-easy-food-burger-pizza-2322057714682933/,,nessuna-email
http://facebook.com/amorpokegallarate,,nessuna-email
https://www.albergoanticalocanda.it/,albergoanticalocanda@gmail.com,statico
https://www.anjisushi.it/,h_restaurant@yahoo.it,statico
https://www.anticaosteriadelgargano.com/,palmieriandrea91@yahoo.it,statico
https://angelcoffeemore.it/,info@angelcoffeemore.it,statico
https://www.osteriadellangelo.com/,anticaosteriadellangelo@sicurezzapostale.it,statico
https://www.osteriadellangelo.com/,info@osteriadellangelo.com,statico
http://www.animaepizza.it/anima-pizzeria-lounge-bar-muggio-monza-brianza/,imparato_michele@yahoo.it,statico
https://www.ronchettino.it/,info@ronchettino.it,statico
https://www.ronchettino.it/,utente@dominio.com,statico
https://www.anticaboqueria.com/,,nessuna-email
http://www.ranari.it/,info@ranari.it,render
https://www.amunipizzeria.it/,,nessuna-email
https://m.facebook.com/Angolo-della-Pizza-786911938072141/,,nessuna-email
https://www.piadineriadesenzano.it/,,nessuna-email
http://www.anticafocacceria.it/dove-siamo/,afsf@legalmail.it,statico
http://www.anticafocacceria.it/dove-siamo/,booking@afsf.it,statico
http://www.anticatrattoriadellisola.it/,anticatrattoriadellisola@gmail.com,statico
http://www.anticatrattoriadellisola.it/,info@anticatrattoriadellisola.it,statico
http://www.anticatrattoriadellisola.it/,info@pec.anticatrattoriadellisola.it,statico
https://www.anticarisotteriamerate.it/,anticarisotteriamerate@gmail.com,statico
https://www.ristorantebagutto1284.com/,bagutto1284@gmail.com,statico
https://www.anticatrattoriadellapesa.com/,anticatrattoriadellapesa1880@gmail.com,statico
https://www.anticatrattoriadellapesa.com/,utente@dominio.com,statico
http://anticafocacceria.it/it/,afsf@legalmail.it,statico
http://anticafocacceria.it/it/,booking@afsf.it,statico
https://www.bettoletto.it/,,nessuna-email
https://www.ristorantecavallino.it/,,nessuna-email
https://www.instagram.com/animaecuore_bar,,nessuna-email
https://www.osteriaspargiott.it/,info@osteriaspargiott.it,statico
https://www.instagram.com/animocucinanaturale/,,nessuna-email
http://ray-crane-em6l.squarespace.com/,info@anticatrattorialampugnano.com,statico
http://ray-crane-em6l.squarespace.com/,utente@dominio.com,statico
https://locandavilloresi.com/,info@locandavilloresi.it,render
https://www.instagram.com/antep.sofrasi_,,nessuna-email
https://anticaosteriadelprevi.it/,info@anticaosteriadelprevi.com,statico
https://www.anticaosteriasanbernardino.it/,info@anticaosteriasanbernardino.it,statico
https://www.pizzerialeone.it/,anticapizzerialeone@gmail.com,statico
https://www.boeucc.it/,info@boeucc.it,statico
https://angolotrentuno.com/,,nessuna-email
https://osteriasibilla.it/,,nessuna-email
https://infoaperityme.my.canva.site/aperityme,manuel.le.concorezzo@gmail.com,statico
https://anticaosteriadelprogresso.com/,demo@divi.express,render
https://anticaosteriadelprogresso.com/,info@anticaosteriadelprogresso.com,render
http://www.aragostallegra.com/,ulisescardenas78@gmail.com,statico
https://www.facebook.com/pages/Antica-Gelateria-bar-Pasticceria-Maccabiani/866140720083000,,nessuna-email
https://www.anticatrattoriadelponte.net/,anticatrattoriadelponte@virgilio.it,statico
https://www.anticacorte.eu/,,irraggiungibile
https://www.anticapizza.it/,,nessuna-email
https://artedelgusto.space/,info@artedelgusto.it,statico
https://www.anticatrattoriaredecesio.it/,,nessuna-email
https://www.areacocktailbar.it/,areasolaro.staff@gmail.com,statico
https://www.ardasteakhouse.it/,booking@arda.com,statico
https://www.osteriadellascua.com/,,nessuna-email
https://www.areadima.com/,areadima.space@gmail.com,render
https://www.areadima.com/,cafe@areadima.com,render
https://www.areadima.com/,eventi@areadima.com,render
https://www.areadima.com/,ristorante@areadima.com,render
https://www.anticoristoranteparabiago.it/,anticoristorante@hotmail.it,statico
https://locations.armani.com/restaurants-cafes-and-clubs/italy/armani-ristorante,reservations.restaurants@giorgioarmani.it,render
https://locations.armani.com/restaurants-cafes-and-clubs/italy/armani-ristorante,ristorante.milan@armanihotels.com,render
https://www.ariatrepuntozero.com/,,nessuna-email
https://anticaosteriarapella.com/,,irraggiungibile
https://www.anticomacellobistro.it/,info@anticomacellobistro.it,render
https://www.anticomacellobistro.it/,prenotazioni@anticomacellobistro.it,render
https://armoniaristorante.com/,,nessuna-email
https://www.arigatobovisio.it/,info@ninjamailtrap.com,render
https://articagelateria.com/,,nessuna-email
https://www.instagram.com/antichi__sapori,,nessuna-email
https://www.antiguacarugate.it/,antigua.carugate@antigua.it,statico
https://arnoldsrestaurantpizza.it/,infoarnoldsrestaurant@gmail.com,statico
https://asahipavia.com/,,nessuna-email
https://www.atelierpasticceria.it/,info@atelierpasticceria.it,statico
https://lp.asialy.it/lp_offerte,,nessuna-email
https://antopizza.it/,,nessuna-email
http://www.aromabrescia.it/,info@aromabrescia.it,statico
https://www.facebook.com/apuliami/,,nessuna-email
http://www.facebook.com/gelaterialafontanella,,nessuna-email
https://www.instagram.com/anticovaltellina/,,nessuna-email
https://assonica.it/,info@assonica.it,statico
https://www.instagram.com/aracataca.it,,nessuna-email
https://atipicoofficial.it/,,nessuna-email
https://www.ristoranteasahi.it/,server@h471050.linp027.arubabusiness.it,render
https://www.ristoranteasahi.net/,,nessuna-email
https://www.facebook.com/Pizzeria-Arwa-1526760710961835/,,nessuna-email
https://www.atmosphere.plateform.app/,server@www.atmosphere.plateform.app,statico
http://www.armoniacentromusicale.it/armonia-music-bar/,info@armoniacentromusicale.it,statico
https://aomori.it/,,irraggiungibile
https://audax-ristopub.business.site/,,nessuna-email
https://www.ramendimsum.it/,,nessuna-email
http://www.associazioni.milano.it/pensionatip/,,irraggiungibile
https://www.facebook.com/Asaditos-Lambrate-107473144345972,,nessuna-email
https://al-karim.metro.bar/,alkarimristobar@gmail.com,statico
https://www.facebook.com/Restaurante-ASU-MARE--1443686065726839/,,nessuna-email
http://www.ashoteldeigiovi.it/,centroprenotazioni@ashotels.it,statico
http://www.ashotelimbiate.it/,centroprenotazioni@ashotels.it,statico
https://www.ateliersushi.it/,,nessuna-email
https://m.facebook.com/pg/Asso-di-Pizza-161222737610950/about/,,nessuna-email
http://www.arte-e-pizza.it/index.php,,nessuna-email
https://babagindian.shop/,localoria.com@gmail.com,statico
https://www.autentiko.it/,info@autentiko.it,statico
https://www.atmosferabistrot.it/,info@atmosferabistrot.it,statico
https://awarecrema.com/,,nessuna-email
https://www.auum.it/,info@auum.it,statico
https://aurarestaurant.it/,,nessuna-email
https://atmosferaristorante.it/,,nessuna-email
https://www.auraex.it/,info@auraex.it,statico
https://m.facebook.com/Il-Pub-Arluno-937400853019625/,,nessuna-email
https://www.artetecabistrot.it/,,timeout
https://www.barte.it/,,nessuna-email
https://m.facebook.com/MassimilianoCuomoAuroraBar/,,nessuna-email
https://www.facebook.com/ayaurgnano/,,nessuna-email
https://avenuebistrot.it/,info@avenuebistrot.it,statico
https://www.facebook.com/people/Babilonia-Pub/100057469118989/,babilonia4bands@gmail.com,render
https://www.baccanale.eu/,info@afa.it,render
https://www.baccanale.eu/,info@baccanale.eu,render
http://www.winebararco.altervista.org/,bararco78@gmail.com,statico
https://www.lacasarossagavirate.it/,,nessuna-email
https://www.bakingitaliabistrot.it/,gabrielecardamone@gmail.com,render
https://www.bakingitaliabistrot.it/,info@paneeburro.it,render
